2436;5421069108960730;27/09/2011;27/09/2015;3000.0;MasterCard ;Betty Apodaca
2437;5421069108960730;11/11/2011;11/11/2015;3000.0;MasterCard ;Pedro Brang
2438;5421069108960730;19/06/2010;19/06/2014;3000.0;MasterCard ;Warren Schnurr
2439;5421069108960730;31/03/2011;31/03/2015;3000.0;MasterCard ;Margaret Connor
2440;5421069108960730;13/04/2012;13/04/2016;3000.0;MasterCard ;Bonnie Szasz
2442;5421069108960740;19/04/2010;19/04/2014;3000.0;MasterCard ;Cynthia Jirsa
2443;5421069108960740;03/10/2011;03/10/2015;3000.0;MasterCard ;Barbara Caprio
2444;5421069108960740;02/05/2010;02/05/2014;3000.0;MasterCard ;Christine Schloss
2445;5421069108960740;25/02/2011;25/02/2015;3000.0;MasterCard ;Steven Bohn
2446;5421069108960740;09/06/2011;09/06/2015;3000.0;MasterCard ;Richard Clifford
2447;5421069108960740;09/08/2012;09/08/2016;3000.0;MasterCard ;Jesse Lukins
2448;5421069108960740;19/03/2010;19/03/2014;3000.0;MasterCard ;Justin Stewart
2449;5421069108960740;26/08/2012;26/08/2016;3000.0;MasterCard ;John Stolz
2450;5421069108960740;16/05/2011;16/05/2015;3000.0;MasterCard ;Jeanette Bublitz
2452;5421069108960750;18/10/2011;18/10/2015;3000.0;MasterCard ;Rebecca Jacobs
2453;5421069108960750;30/01/2011;30/01/2015;3000.0;MasterCard ;Theresa Rottmann
2454;5421069108960750;18/12/2010;18/12/2014;3000.0;MasterCard ;H. Farmer
2455;5421069108960750;16/12/2011;16/12/2015;3000.0;MasterCard ;Eleanor Lusk
2456;5421069108960750;19/07/2010;19/07/2014;3000.0;MasterCard ;Margot Clark
2457;5421069108960750;26/06/2011;26/06/2015;3000.0;MasterCard ;Marianna Scott
2458;5421069108960750;22/01/2011;22/01/2015;3000.0;MasterCard ;John Wallin
2459;5421069108960750;29/11/2011;29/11/2015;3000.0;MasterCard ;Katherine Paris
2460;5421069108960750;16/04/2010;16/04/2014;3000.0;MasterCard ;Ali Bass
2462;5421069108960760;18/12/2011;18/12/2015;3000.0;MasterCard ;Frederick Smrha
2463;5421069108960760;23/03/2010;23/03/2014;3000.0;MasterCard ;Nicholas Seul
2464;5421069108960760;27/05/2010;27/05/2014;3000.0;MasterCard ;Mary Brink
2465;5421069108960760;10/04/2011;10/04/2015;3000.0;MasterCard ;Chad Young
2466;5421069108960760;12/08/2011;12/08/2015;3000.0;MasterCard ;Victoria Huck
2467;5421069108960760;06/03/2012;06/03/2016;3000.0;MasterCard ;Dorothy Jackson
2468;5421069108960760;13/06/2012;13/06/2016;3000.0;MasterCard ;Jane Vine
2469;5421069108960760;19/11/2011;19/11/2015;3000.0;MasterCard ;Leota Martinez
2470;5421069108960760;30/04/2010;30/04/2014;3000.0;MasterCard ;Barbara Trusko
2472;5421069108960770;01/01/2011;01/01/2015;3000.0;MasterCard ;Ross Quintana
2473;5421069108960770;28/08/2010;28/08/2014;3000.0;MasterCard ;Eunice Rinks
2474;5421069108960770;25/08/2012;25/08/2016;3000.0;MasterCard ;Catherine Allen
2475;5421069108960770;03/07/2010;03/07/2014;3000.0;MasterCard ;Pearl Dvorak
2476;5421069108960770;28/06/2010;28/06/2014;3000.0;MasterCard ;James Banack
2477;5421069108960770;09/03/2012;09/03/2016;3000.0;MasterCard ;Elaine Larsen
2478;5421069108960770;29/10/2011;29/10/2015;3000.0;MasterCard ;Beverly Sommers
2479;5421069108960770;02/12/2010;02/12/2014;3000.0;MasterCard ;Forrest Lewis
2480;5421069108960770;21/01/2012;21/01/2016;3000.0;MasterCard ;John Sutton
2482;5421069108960780;14/06/2010;14/06/2014;3000.0;MasterCard ;Brian Lopez
2483;5421069108960780;04/05/2012;04/05/2016;3000.0;MasterCard ;William Fulcher
2484;5421069108960780;23/02/2011;23/02/2015;3000.0;MasterCard ;Ernie Marshall
2485;5421069108960780;11/11/2010;11/11/2014;3000.0;MasterCard ;Robin Ibarra
2486;5421069108960780;21/12/2010;21/12/2014;3000.0;MasterCard ;Wiley Kochevar
2487;5421069108960780;02/12/2011;02/12/2015;3000.0;MasterCard ;Virginia Underwood
2488;5421069108960780;22/01/2012;22/01/2016;3000.0;MasterCard ;Barbara Stockton
2489;5421069108960780;06/07/2012;06/07/2016;3000.0;MasterCard ;William Weisinger
2490;5421069108960780;23/03/2012;23/03/2016;3000.0;MasterCard ;Roger Bishara
2492;5421069108960790;01/08/2011;01/08/2015;3000.0;MasterCard ;Barbara Cattelona
2493;5421069108960790;04/04/2010;04/04/2014;3000.0;MasterCard ;Lisa Visperas
2494;5421069108960790;28/08/2012;28/08/2016;3000.0;MasterCard ;Elizabeth Bengtson
2495;5421069108960790;07/11/2010;07/11/2014;3000.0;MasterCard ;Barbara Fischer
2496;5421069108960790;04/12/2010;04/12/2014;3000.0;MasterCard ;Kelly Wong
2497;5421069108960790;22/01/2010;22/01/2014;3000.0;MasterCard ;Aaron Borelli
2498;5421069108960790;25/12/2011;25/12/2015;3000.0;MasterCard ;Patricia Caijem
2499;5421069108960790;05/06/2012;05/06/2016;3000.0;MasterCard ;Maria Wall
2500;5421069108960790;12/03/2010;12/03/2014;3000.0;MasterCard ;Jauna Greenly
2502;5421069108960800;02/11/2010;02/11/2014;3000.0;MasterCard ;Kyle Buensalido
2503;5421069108960800;19/10/2011;19/10/2015;3000.0;MasterCard ;Richard Barros
2504;5421069108960800;11/12/2011;11/12/2015;3000.0;MasterCard ;Diana Spencer
2505;5421069108960800;09/05/2011;09/05/2015;3000.0;MasterCard ;William Smith
2506;5421069108960800;08/06/2010;08/06/2014;3000.0;MasterCard ;Mark Schultz
2507;5421069108960800;03/03/2011;03/03/2015;3000.0;MasterCard ;Walter Boedecker, Jr.
2508;5421069108960800;16/03/2012;16/03/2016;3000.0;MasterCard ;Sherrie Spellman
2509;5421069108960800;10/01/2011;10/01/2015;3000.0;MasterCard ;Edna Turcios
2510;5421069108960800;20/09/2010;20/09/2014;3000.0;MasterCard ;Rafael Hagemann
2512;5421069108960810;03/05/2011;03/05/2015;3000.0;MasterCard ;Bill Smedley
2513;5421069108960810;21/07/2011;21/07/2015;3000.0;MasterCard ;Kellie Spencer
2514;5421069108960810;20/04/2011;20/04/2015;3000.0;MasterCard ;Robert Weintraub
2515;5421069108960810;27/02/2012;27/02/2016;3000.0;MasterCard ;Judy Corcoran
2516;5421069108960810;17/02/2012;17/02/2016;3000.0;MasterCard ;Henry McDowell
2517;5421069108960810;19/07/2010;19/07/2014;3000.0;MasterCard ;Steve Wolski
2518;5421069108960810;23/02/2010;23/02/2014;3000.0;MasterCard ;Bret Sauder
2519;5421069108960810;15/05/2011;15/05/2015;3000.0;MasterCard ;Aubrey Marshall
2520;5421069108960810;03/09/2012;03/09/2016;3000.0;MasterCard ;Alesia Brett
2522;5421069108960820;30/07/2012;30/07/2016;3000.0;MasterCard ;James Allen
2523;5421069108960820;13/11/2011;13/11/2015;3000.0;MasterCard ;Joseph Sobotka
2524;5421069108960820;15/08/2012;15/08/2016;3000.0;MasterCard ;Bill Rice
2525;5421069108960820;24/07/2011;24/07/2015;3000.0;MasterCard ;Robyn Tomlinson
2526;5421069108960820;06/01/2010;06/01/2014;3000.0;MasterCard ;Edward Beerbaum
2527;5421069108960820;19/01/2010;19/01/2014;3000.0;MasterCard ;Susan Moyer
2528;5421069108960820;12/09/2010;12/09/2014;3000.0;MasterCard ;Stephanie Brown
2529;5421069108960820;10/05/2011;10/05/2015;3000.0;MasterCard ;Martha Van Sant
2530;5421069108960820;14/01/2012;14/01/2016;3000.0;MasterCard ;Theresa Netz
2532;5421069108960830;07/04/2011;07/04/2015;3000.0;MasterCard ;Cindy Barry
2533;5421069108960830;22/01/2012;22/01/2016;3000.0;MasterCard ;Joan Stuart
2534;5421069108960830;24/04/2011;24/04/2015;3000.0;MasterCard ;M. E. Joseph Irving
2535;5421069108960830;14/04/2011;14/04/2015;3000.0;MasterCard ;Vicky Sheldon
2536;5421069108960830;14/04/2010;14/04/2014;3000.0;MasterCard ;James Smith
2537;5421069108960830;07/05/2010;07/05/2014;3000.0;MasterCard ;Aubrey Klopfer
2538;5421069108960830;01/06/2011;01/06/2015;3000.0;MasterCard ;Andrea Wilson
2539;5421069108960830;12/03/2011;12/03/2015;3000.0;MasterCard ;Sean Allen
2540;5421069108960830;05/08/2011;05/08/2015;3000.0;MasterCard ;Shelia Schimanski
2542;5421069108960840;08/09/2012;08/09/2016;3000.0;MasterCard ;Mehrzad Emerson
2543;5421069108960840;16/05/2010;16/05/2014;3000.0;MasterCard ;Robin Shoemaker
2544;5421069108960840;04/02/2010;04/02/2014;3000.0;MasterCard ;Phil Fidler
2545;5421069108960840;08/04/2011;08/04/2015;3000.0;MasterCard ;Millard Heinze
2546;5421069108960840;17/06/2012;17/06/2016;3000.0;MasterCard ;William Espinoza
2547;5421069108960840;04/12/2010;04/12/2014;3000.0;MasterCard ;Burt Vrell
2548;5421069108960840;12/04/2011;12/04/2015;3000.0;MasterCard ;George Bahl
2549;5421069108960840;26/05/2012;26/05/2016;3000.0;MasterCard ;Jame Smalley
2550;5421069108960840;02/07/2011;02/07/2015;3000.0;MasterCard ;Christopher Pennington
2552;5421069108960850;30/09/2011;30/09/2015;3000.0;MasterCard ;Carla Auguscik
2553;5421069108960850;02/09/2011;02/09/2015;3000.0;MasterCard ;Jeannet Vigil
2554;5421069108960850;17/02/2012;17/02/2016;3000.0;MasterCard ;David Arellano
2555;5421069108960850;08/04/2010;08/04/2014;3000.0;MasterCard ;Lisa Thomas
2556;5421069108960850;22/03/2012;22/03/2016;3000.0;MasterCard ;David Loyer
2557;5421069108960850;16/08/2012;16/08/2016;3000.0;MasterCard ;Mary Irving
2558;5421069108960850;18/06/2012;18/06/2016;3000.0;MasterCard ;James Woods
2559;5421069108960850;01/08/2010;01/08/2014;3000.0;MasterCard ;John Roberts
2560;5421069108960850;13/02/2011;13/02/2015;3000.0;MasterCard ;Brandon Pinter
2562;5421069108960860;24/01/2010;24/01/2014;3000.0;MasterCard ;Katherine Lopez
2563;5421069108960860;04/04/2012;04/04/2016;3000.0;MasterCard ;Kevin Ingram
2564;5421069108960860;10/10/2011;10/10/2015;3000.0;MasterCard ;Sarah Sparks
2565;5421069108960860;25/04/2011;25/04/2015;3000.0;MasterCard ;Doris Christensen
2566;5421069108960860;10/02/2012;10/02/2016;3000.0;MasterCard ;Tina Longo
2567;5421069108960860;27/10/2011;27/10/2015;3000.0;MasterCard ;Andrew White
2568;5421069108960860;17/09/2011;17/09/2015;3000.0;MasterCard ;Pembra Kochan
2569;5421069108960860;30/07/2011;30/07/2015;3000.0;MasterCard ;Jeffrey Magliocchetti
2570;5421069108960860;02/10/2010;02/10/2014;3000.0;MasterCard ;Latoya Burks
2572;5421069108960870;26/10/2011;26/10/2015;3000.0;MasterCard ;Oral Wyro
2573;5421069108960870;08/08/2011;08/08/2015;3000.0;MasterCard ;Judith Wright
2574;5421069108960870;12/07/2011;12/07/2015;3000.0;MasterCard ;Robert Morrow
2575;5421069108960870;03/10/2011;03/10/2015;3000.0;MasterCard ;Pas Vallis
2576;5421069108960870;14/03/2010;14/03/2014;3000.0;MasterCard ;Juliet Bortz
2577;5421069108960870;02/07/2010;02/07/2014;3000.0;MasterCard ;Rebekah Partin
2578;5421069108960870;15/04/2012;15/04/2016;3000.0;MasterCard ;Julie Mlincek
2579;5421069108960870;27/08/2010;27/08/2014;3000.0;MasterCard ;Dawn Whitney
2580;5421069108960870;02/02/2010;02/02/2014;3000.0;MasterCard ;Trevor Wise
2582;5421069108960880;06/06/2012;06/06/2016;3000.0;MasterCard ;Diana Wyatt
2583;5421069108960880;15/09/2010;15/09/2014;3000.0;MasterCard ;June Vasquez
2584;5421069108960880;07/02/2011;07/02/2015;3000.0;MasterCard ;Jim Moreno
2585;5421069108960880;31/10/2011;31/10/2015;3000.0;MasterCard ;Bonnie Lavery
2586;5421069108960880;02/09/2011;02/09/2015;3000.0;MasterCard ;George King
2587;5421069108960880;24/08/2011;24/08/2015;3000.0;MasterCard ;Margaret Snow
2588;5421069108960880;19/02/2011;19/02/2015;3000.0;MasterCard ;James Voss
2589;5421069108960880;11/05/2011;11/05/2015;3000.0;MasterCard ;Troy Rollings
2590;5421069108960880;30/08/2011;30/08/2015;3000.0;MasterCard ;Angela Tatarowicz
2592;5421069108960890;01/10/2011;01/10/2015;3000.0;MasterCard ;Laurie Arko
2593;5421069108960890;28/02/2010;28/02/2014;3000.0;MasterCard ;Sharon Martinez
2594;5421069108960890;15/08/2011;15/08/2015;3000.0;MasterCard ;Gladys Baker
2595;5421069108960890;16/10/2010;16/10/2014;3000.0;MasterCard ;Roger Nolte
2596;5421069108960890;10/06/2012;10/06/2016;3000.0;MasterCard ;Cheri Ornelas
2597;5421069108960890;06/08/2011;06/08/2015;3000.0;MasterCard ;Andrew Williams
2598;5421069108960890;19/09/2012;19/09/2016;3000.0;MasterCard ;Virginia Doe
2599;5421069108960890;12/04/2012;12/04/2016;3000.0;MasterCard ;Ronda Galli
2600;5421069108960890;03/08/2010;03/08/2014;3000.0;MasterCard ;Mohammad Caluori
2602;5421069108960900;29/08/2012;29/08/2016;3000.0;MasterCard ;Lois Rose
2603;5421069108960900;01/06/2011;01/06/2015;3000.0;MasterCard ;Robert Perez
2604;5421069108960900;07/05/2011;07/05/2015;3000.0;MasterCard ;John Leonguerrero
2605;5421069108960900;14/05/2011;14/05/2015;3000.0;MasterCard ;Monica Ciccarelli
2606;5421069108960900;02/07/2010;02/07/2014;3000.0;MasterCard ;Ernesto Anderson
2607;5421069108960900;25/02/2012;25/02/2016;3000.0;MasterCard ;Kristy Carpenter
2608;5421069108960900;22/01/2010;22/01/2014;3000.0;MasterCard ;Daphne Gonzales
2609;5421069108960900;08/12/2011;08/12/2015;3000.0;MasterCard ;William Allison
2610;5421069108960900;10/04/2010;10/04/2014;3000.0;MasterCard ;Jane Gold
2612;5421069108960910;23/04/2011;23/04/2015;3000.0;MasterCard ;Sandy Martin
2613;5421069108960910;07/10/2010;07/10/2014;3000.0;MasterCard ;Randy Thomason
2614;5421069108960910;07/05/2012;07/05/2016;3000.0;MasterCard ;Jerry Stafforini
2615;5421069108960910;15/07/2011;15/07/2015;3000.0;MasterCard ;Herb Sims
2616;5421069108960910;21/07/2011;21/07/2015;3000.0;MasterCard ;Virginia Allard
2617;5421069108960910;15/09/2012;15/09/2016;3000.0;MasterCard ;Lydia Olivares
2618;5421069108960910;08/06/2010;08/06/2014;3000.0;MasterCard ;Julia Sypriano
2619;5421069108960910;02/04/2010;02/04/2014;3000.0;MasterCard ;Mildred Huebner, Jr.
2620;5421069108960910;10/05/2010;10/05/2014;3000.0;MasterCard ;Alexander Kolosso
2622;5421069108960920;12/03/2012;12/03/2016;3000.0;MasterCard ;Karyn Eichelkraut
2623;5421069108960920;28/10/2010;28/10/2014;3000.0;MasterCard ;Dolores Lykes
2624;5421069108960920;29/08/2010;29/08/2014;3000.0;MasterCard ;Robert Valdez
2625;5421069108960920;18/09/2010;18/09/2014;3000.0;MasterCard ;Bradley Stricklin
2626;5421069108960920;13/03/2012;13/03/2016;3000.0;MasterCard ;Luther Sanders
2627;5421069108960920;01/09/2011;01/09/2015;3000.0;MasterCard ;Harold Otey
2628;5421069108960920;13/09/2012;13/09/2016;3000.0;MasterCard ;Marcus Geyer
2629;5421069108960920;13/11/2010;13/11/2014;3000.0;MasterCard ;Kathy ORourke
2630;5421069108960920;20/02/2010;20/02/2014;3000.0;MasterCard ;Patrick Nicholas
2632;5421069108960930;29/05/2010;29/05/2014;3000.0;MasterCard ;Ruby Stam
2633;5421069108960930;21/08/2011;21/08/2015;3000.0;MasterCard ;Charles Holobaugh
2634;5421069108960930;03/07/2012;03/07/2016;3000.0;MasterCard ;Mary Aigaki
2635;5421069108960930;17/05/2012;17/05/2016;3000.0;MasterCard ;Chris Zimmerman
2636;5421069108960930;10/09/2010;10/09/2014;3000.0;MasterCard ;Linda Bland
2637;5421069108960930;09/08/2010;09/08/2014;3000.0;MasterCard ;Louis Dimon
2638;5421069108960930;29/01/2011;29/01/2015;3000.0;MasterCard ;Bobbie Minichelli
2639;5421069108960930;04/05/2012;04/05/2016;3000.0;MasterCard ;Jewel Wanlass
2640;5421069108960930;17/11/2011;17/11/2015;3000.0;MasterCard ;Garrett Bergethon
2642;5421069108960940;28/01/2010;28/01/2014;3000.0;MasterCard ;Sarita Fultone
2643;5421069108960940;06/01/2012;06/01/2016;3000.0;MasterCard ;Silvia Martin
2644;5421069108960940;20/09/2012;20/09/2016;3000.0;MasterCard ;Cody Wall
2645;5421069108960940;21/08/2010;21/08/2014;3000.0;MasterCard ;Margaret Irwin
2646;5421069108960940;31/07/2011;31/07/2015;3000.0;MasterCard ;Elizabeth Contreras
2647;5421069108960940;25/04/2012;25/04/2016;3000.0;MasterCard ;Cody Craig
2648;5421069108960940;06/08/2012;06/08/2016;3000.0;MasterCard ;Barbara Barnes
2649;5421069108960940;01/06/2010;01/06/2014;3000.0;MasterCard ;Karel Yowell
2650;5421069108960940;10/06/2011;10/06/2015;3000.0;MasterCard ;Melvin Smith
2652;5421069108960950;05/07/2011;05/07/2015;3000.0;MasterCard ;Nelson Pickett
2653;5421069108960950;13/05/2011;13/05/2015;3000.0;MasterCard ;Doris Winfrey
2654;5421069108960950;27/09/2010;27/09/2014;3000.0;MasterCard ;Donald Phillips
2655;5421069108960950;15/05/2012;15/05/2016;3000.0;MasterCard ;Angela Otto
2656;5421069108960950;30/04/2012;30/04/2016;3000.0;MasterCard ;Bernice Hoessel
2657;5421069108960950;01/04/2012;01/04/2016;3000.0;MasterCard ;Cynthia Arden
2658;5421069108960950;29/10/2011;29/10/2015;3000.0;MasterCard ;John Worster
2659;5421069108960950;16/04/2010;16/04/2014;3000.0;MasterCard ;Martine Carroll
2660;5421069108960950;23/10/2011;23/10/2015;3000.0;MasterCard ;John Shellberg
2662;5421069108960960;28/02/2012;28/02/2016;3000.0;MasterCard ;Celine Reed
2663;5421069108960960;31/05/2011;31/05/2015;3000.0;MasterCard ;Epifanio Buensalido
2664;5421069108960960;08/10/2010;08/10/2014;3000.0;MasterCard ;Jeffrey Holobaugh
2665;5421069108960960;09/07/2012;09/07/2016;3000.0;MasterCard ;Wayne Carson
2666;5421069108960960;14/10/2011;14/10/2015;3000.0;MasterCard ;Muriel Whipple
2667;5421069108960960;15/05/2010;15/05/2014;3000.0;MasterCard ;Arden Muenich
2668;5421069108960960;20/03/2010;20/03/2014;3000.0;MasterCard ;Verdis Navarro
2669;5421069108960960;03/02/2010;03/02/2014;3000.0;MasterCard ;Derek Singleton
2670;5421069108960960;14/10/2010;14/10/2014;3000.0;MasterCard ;John Borum
2672;5421069108960970;25/02/2010;25/02/2014;3000.0;MasterCard ;Ingrid Whitehead
2673;5421069108960970;30/04/2010;30/04/2014;3000.0;MasterCard ;Vera Adams
2674;5421069108960970;24/07/2010;24/07/2014;3000.0;MasterCard ;Jo Cabling
2675;5421069108960970;17/04/2010;17/04/2014;3000.0;MasterCard ;Vernon Manley
2676;5421069108960970;08/01/2010;08/01/2014;3000.0;MasterCard ;Steve Bennetts
2677;5421069108960970;30/07/2011;30/07/2015;3000.0;MasterCard ;Lillian Aubrecht
2678;5421069108960970;07/04/2010;07/04/2014;3000.0;MasterCard ;Ian Steichen
2679;5421069108960970;22/09/2012;22/09/2016;3000.0;MasterCard ;Jill Ciccarelli
2680;5421069108960970;16/06/2010;16/06/2014;3000.0;MasterCard ;William Gamblin
2682;5421069108960980;18/05/2011;18/05/2015;3000.0;MasterCard ;Lee Waggoner
2683;5421069108960980;31/07/2011;31/07/2015;3000.0;MasterCard ;Peter Pfeifer
2684;5421069108960980;08/06/2011;08/06/2015;3000.0;MasterCard ;Thomas Bettinardi
2685;5421069108960980;04/08/2011;04/08/2015;3000.0;MasterCard ;Maria Britton
2686;5421069108960980;15/09/2010;15/09/2014;3000.0;MasterCard ;Steve Bowers
2687;5421069108960980;23/06/2010;23/06/2014;3000.0;MasterCard ;Lori Contreras
2688;5421069108960980;01/09/2010;01/09/2014;3000.0;MasterCard ;Greg Morris
2689;5421069108960980;25/09/2010;25/09/2014;3000.0;MasterCard ;Ginine Thoma
2690;5421069108960980;16/11/2011;16/11/2015;3000.0;MasterCard ;Amy Scott
2692;5421069108960990;16/01/2011;16/01/2015;3000.0;MasterCard ;Lili Neibaur
2693;5421069108960990;27/02/2012;27/02/2016;3000.0;MasterCard ;Alexandro Winternitz
2694;5421069108960990;09/06/2012;09/06/2016;3000.0;MasterCard ;Richard Austin
2695;5421069108960990;12/08/2012;12/08/2016;3000.0;MasterCard ;Elizabeth Avakian
2696;5421069108960990;23/01/2012;23/01/2016;3000.0;MasterCard ;Valerie Powers
2697;5421069108960990;22/03/2011;22/03/2015;3000.0;MasterCard ;Margaret Wyles
2698;5421069108960990;02/05/2011;02/05/2015;3000.0;MasterCard ;Ronda Flores
2699;5421069108960990;06/06/2010;06/06/2014;3000.0;MasterCard ;Matthew Miller
2700;5421069108960990;06/08/2011;06/08/2015;3000.0;MasterCard ;Joseph Demmitt
2702;5421069108961000;10/01/2011;10/01/2015;3000.0;MasterCard ;Alice Ayers
2703;5421069108961000;07/11/2011;07/11/2015;3000.0;MasterCard ;Mayme Whelchel
2704;5421069108961000;19/05/2012;19/05/2016;3000.0;MasterCard ;Nicholas Borowsky
2705;5421069108961000;01/11/2011;01/11/2015;3000.0;MasterCard ;Evelyn Pacino
2706;5421069108961000;10/02/2011;10/02/2015;3000.0;MasterCard ;Michelle Smith
2707;5421069108961000;23/12/2011;23/12/2015;3000.0;MasterCard ;Margret Moyer
2708;5421069108961000;19/07/2011;19/07/2015;3000.0;MasterCard ;Marliyn Maloney
2709;5421069108961000;15/12/2011;15/12/2015;3000.0;MasterCard ;Eleanor Slavin
2710;5421069108961000;13/10/2011;13/10/2015;3000.0;MasterCard ;Fred Wall
2712;5421069108961010;03/03/2011;03/03/2015;3000.0;MasterCard ;Robert Sellers
2713;5421069108961010;06/01/2011;06/01/2015;3000.0;MasterCard ;Carla Staggs
2714;5421069108961010;23/06/2012;23/06/2016;3000.0;MasterCard ;Janice Vergara
2715;5421069108961010;05/08/2010;05/08/2014;3000.0;MasterCard ;Donna Brandberry
2716;5421069108961010;21/09/2011;21/09/2015;3000.0;MasterCard ;Carol Thompson
2717;5421069108961010;21/03/2011;21/03/2015;3000.0;MasterCard ;Shirley Stopp
2718;5421069108961010;10/05/2010;10/05/2014;3000.0;MasterCard ;Gerri Stuart
2719;5421069108961010;05/01/2012;05/01/2016;3000.0;MasterCard ;Hans Cochran
2720;5421069108961010;25/05/2011;25/05/2015;3000.0;MasterCard ;Barbara Keith
2722;5421069108961020;23/09/2010;23/09/2014;3000.0;MasterCard ;David Britton
2723;5421069108961020;23/05/2010;23/05/2014;3000.0;MasterCard ;Phyllis Stuart
2724;5421069108961020;17/07/2012;17/07/2016;3000.0;MasterCard ;Richard Bettinger
2725;5421069108961020;28/10/2010;28/10/2014;3000.0;MasterCard ;Lucille Shepard
2726;5421069108961020;16/09/2012;16/09/2016;3000.0;MasterCard ;Samuel Cullinane
2727;5421069108961020;14/02/2012;14/02/2016;3000.0;MasterCard ;Brenda Banks
2728;5421069108961020;08/10/2011;08/10/2015;3000.0;MasterCard ;Ernest Hughes
2729;5421069108961020;16/05/2010;16/05/2014;3000.0;MasterCard ;Martha Wright
2730;5421069108961020;15/01/2011;15/01/2015;3000.0;MasterCard ;Ramona Pina
2732;5421069108961030;26/11/2010;26/11/2014;3000.0;MasterCard ;David Ward
2733;5421069108961030;11/04/2010;11/04/2014;3000.0;MasterCard ;Clinton Renn
2734;5421069108961030;11/01/2010;11/01/2014;3000.0;MasterCard ;Susan Magenheimer
2735;5421069108961030;18/08/2012;18/08/2016;3000.0;MasterCard ;Maya Wilsey
2736;5421069108961030;01/01/2010;01/01/2014;3000.0;MasterCard ;Jeannine McKenney
2737;5421069108961030;01/04/2011;01/04/2015;3000.0;MasterCard ;Jennifer Zeckzer
2738;5421069108961030;20/01/2010;20/01/2014;3000.0;MasterCard ;Mary Jean Kotc
2739;5421069108961030;07/09/2012;07/09/2016;3000.0;MasterCard ;Kathryn Cameron
2740;5421069108961030;27/08/2012;27/08/2016;3000.0;MasterCard ;Tanisha Blalock
2742;5421069108961040;08/04/2010;08/04/2014;3000.0;MasterCard ;Renee Thompson
2743;5421069108961040;09/11/2010;09/11/2014;3000.0;MasterCard ;Marina Marks
2744;5421069108961040;24/06/2011;24/06/2015;3000.0;MasterCard ;Mary Parker
2745;5421069108961040;11/10/2011;11/10/2015;3000.0;MasterCard ;Brenda Vicknair
2746;5421069108961040;14/11/2010;14/11/2014;3000.0;MasterCard ;Frances Cabibi
2747;5421069108961040;01/08/2012;01/08/2016;3000.0;MasterCard ;Marjorie Noble
2748;5421069108961040;08/10/2011;08/10/2015;3000.0;MasterCard ;Vena Thatcher
2749;5421069108961040;04/11/2011;04/11/2015;3000.0;MasterCard ;Christopher Lang
2750;5421069108961040;18/03/2011;18/03/2015;3000.0;MasterCard ;Stacy Walsh
2752;5421069108961050;28/08/2012;28/08/2016;3000.0;MasterCard ;Judith Carrasco
2753;5421069108961050;20/10/2011;20/10/2015;3000.0;MasterCard ;Judith Malanca
2754;5421069108961050;01/09/2010;01/09/2014;3000.0;MasterCard ;Wayne Joseph
2755;5421069108961050;19/06/2012;19/06/2016;3000.0;MasterCard ;Margie McCalla
2756;5421069108961050;31/12/2011;31/12/2015;3000.0;MasterCard ;Rubie Leona Blankenship
2757;5421069108961050;28/05/2012;28/05/2016;3000.0;MasterCard ;French Currier
2759;5240695032204460;02/08/2010;02/08/2014;3000.0;MasterCard ;Jim Benson
2760;5240695032204460;25/06/2011;25/06/2015;3000.0;MasterCard ;Christopher Krause
2761;5240695032204460;09/03/2011;09/03/2015;3000.0;MasterCard ;Robert Roach
2762;5240695032204460;20/12/2011;20/12/2015;3000.0;MasterCard ;Eleanore North
2763;5240695032204460;14/05/2010;14/05/2014;3000.0;MasterCard ;Holly Ciccone
2764;5240695032204460;30/01/2010;30/01/2014;3000.0;MasterCard ;Jobe Nichols
2765;5240695032204460;22/03/2010;22/03/2014;3000.0;MasterCard ;Raymond Wedekind
2766;5240695032204460;03/09/2011;03/09/2015;3000.0;MasterCard ;Geraldine Summers
2768;5240695032204470;30/07/2011;30/07/2015;3000.0;MasterCard ;Todd Barrier
2769;5240695032204470;02/09/2012;02/09/2016;3000.0;MasterCard ;John McCane
2770;5240695032204470;02/06/2010;02/06/2014;3000.0;MasterCard ;Edna Rankin
2771;5240695032204470;05/02/2010;05/02/2014;3000.0;MasterCard ;Philomina Jones
2772;5240695032204470;16/05/2012;16/05/2016;3000.0;MasterCard ;Arthur Torrez
2773;5240695032204470;20/06/2011;20/06/2015;3000.0;MasterCard ;Frank Marsac
2774;5240695032204470;05/06/2010;05/06/2014;3000.0;MasterCard ;David Felty
2775;5240695032204470;19/07/2010;19/07/2014;3000.0;MasterCard ;Susan French
2776;5240695032204470;22/02/2010;22/02/2014;3000.0;MasterCard ;Wanda Turnbloom
2778;5240695032204480;17/06/2010;17/06/2014;3000.0;MasterCard ;Carol Chang
2779;5240695032204480;22/12/2011;22/12/2015;3000.0;MasterCard ;Claudette Stanford
